296,"1,34228","1,74216","1,0582","-0,09588","0,32345","0,12845","0,04108","0,2818","0,05527","0,05398","0,06164","0,07575","0,10404","0,09768","0,11222","0,10734","0,21889","0,5493","1,2893","2,07794","2,02346","1,24131","0,47143","0,17362","0,11793","0,10673","0,08977","0,11305","0,09276","0,10317","0,12877","0,13907","0,12408","0,15154","0,1473","0,18471","0,17755","0,16762","0,14359","0,15748","0,13912","0,16408","0,16923","0,17915","0,2039","0,1872","0,2012","0,21405","0,23609","0,24019","0,24136","0,24379","0,24006","0,27897","0,24951","0,2671","0,26738","0,24999","0,27819","0,28083","0,26371","0,27834","0,26106","0,27525","0,30373","0,29692","0,30671","0,31201","0,31445","0,31114","0,31472","0,31727","0,31574","0,30521","0,30802","0,29856","0,30703","0,3084","0,29263","0,26864","0,27478","0,25871","0,2485","0,23871","0,2052","0,19709","0,19055","0,20738","0,19593","0,18622","0,17977","0,17056","0,17118","0,16032","0,15274","0,15371","0,13947","0,14131","0,15316","0,13828","0,14129","0,13295","0,13403","0,14499","0,17313","0,12732","0,12063","0,12897","0,12789","0,12306","0,11042","0,10393","0,10656","0,10609","0,10743","0,1073","0,09948","0,09122","0,0859","0,0819","0,08737","0,08012","0,07842","0,08356","0,093","0,08228","0,07723","0,06862","0,06958","0,07633","0,06463","0,06108","0,05933","0,06359","0,05334","0,05386"
297,6,"1,04895",0,"-0,09597","0,05382","0,64454","0,08212","0,17478","0,0554","0,15534","0,10256","0,12767","0,10419","0,13842","0,09625","0,11543","0,15881","0,32125","1,08259","1,96347","2,2372","1,68301","0,82365","0,26588","0,14737","0,13278","0,11961","0,09439","0,08289","0,09886","0,12877","0,13907","0,12408","0,15154","0,1473","0,18471","0,17755","0,16762","0,14359","0,15748","0,13912","0,16408","0,16923","0,17915","0,2039","0,1872","0,2012","0,21405","0,23609","0,24019","0,24136","0,24379","0,24006","0,27897","0,24951","0,2671","0,26738","0,24999","0,27819","0,28083","0,26371","0,27834","0,26106","0,27525","0,30373","0,29692","0,30671","0,31201","0,31445","0,31114","0,31472","0,31727","0,31574","0,30521","0,30802","0,29856","0,30703","0,3084","0,29263","0,26864","0,27478","0,25871","0,2485","0,23871","0,2052","0,19709","0,19055","0,20738","0,19593","0,18622","0,17977","0,17056","0,17118","0,16032","0,15274","0,15371","0,13947","0,14131","0,15316","0,13828","0,14129","0,13295","0,13403","0,14499","0,17313","0,12732","0,12063","0,12897","0,12789","0,12306","0,11042","0,10393","0,10656","0,10609","0,10743","0,1073","0,09948","0,09122","0,0859","0,0819","0,08737","0,08012","0,07842","0,08356","0,093","0,08228","0,07723","0,06862","0,06958","0,07633","0,06463","0,06108","0,05933","0,06359","0,05334","0,05386"
298,-4,"-0,35088","-0,35398","1,92123","0,75431","0,19305","0,16474","0,08069","0,10158","0,04048","0,12829","0,04391","0,08787","0,07041","0,07566","0,14364","0,16771","0,28518","0,73605","1,69605","2,421","2,16313","1,19968","0,43896","0,18079","0,1396","0,12358","0,12272","0,10574","0,09391","0,12877","0,13907","0,12408","0,15154","0,1473","0,18471","0,17755","0,16762","0,14359","0,15748","0,13912","0,16408","0,16923","0,17915","0,2039","0,1872","0,2012","0,21405","0,23609","0,24019","0,24136","0,24379","0,24006","0,27897","0,24951","0,2671","0,26738","0,24999","0,27819","0,28083","0,26371","0,27834","0,26106","0,27525","0,30373","0,29692","0,30671","0,31201","0,31445","0,31114","0,31472","0,31727","0,31574","0,30521","0,30802","0,29856","0,30703","0,3084","0,29263","0,26864","0,27478","0,25871","0,2485","0,23871","0,2052","0,19709","0,19055","0,20738","0,19593","0,18622","0,17977","0,17056","0,17118","0,16032","0,15274","0,15371","0,13947","0,14131","0,15316","0,13828","0,14129","0,13295","0,13403","0,14499","0,17313","0,12732","0,12063","0,12897","0,12789","0,12306","0,11042","0,10393","0,10656","0,10609","0,10743","0,1073","0,09948","0,09122","0,0859","0,0819","0,08737","0,08012","0,07842","0,08356","0,093","0,08228","0,07723","0,06862","0,06958","0,07633","0,06463","0,06108","0,05933","0,06359","0,05334","0,05386"
299,"-0,66667","1,74825","1,06195","0,28763","0,26954","0,16098","0,2061","0,12121","0,12914","0,18911","0,11783","0,09194","0,14366","0,12454","0,11451","0,14752","0,13758","0,19314","0,5086","1,31288","2,21258","2,41134","1,66314","0,67244","0,27329","0,1672","0,13743","0,13528","0,10875","0,10074","0,09658","0,13907","0,12408","0,15154","0,1473","0,18471","0,17755","0,16762","0,14359","0,15748","0,13912","0,16408","0,16923","0,17915","0,2039","0,1872","0,2012","0,21405","0,23609","0,24019","0,24136","0,24379","0,24006","0,27897","0,24951","0,2671","0,26738","0,24999","0,27819","0,28083","0,26371","0,27834","0,26106","0,27525","0,30373","0,29692","0,30671","0,31201","0,31445","0,31114","0,31472","0,31727","0,31574","0,30521","0,30802","0,29856","0,30703","0,3084","0,29263","0,26864","0,27478","0,25871","0,2485","0,23871","0,2052","0,19709","0,19055","0,20738","0,19593","0,18622","0,17977","0,17056","0,17118","0,16032","0,15274","0,15371","0,13947","0,14131","0,15316","0,13828","0,14129","0,13295","0,13403","0,14499","0,17313","0,12732","0,12063","0,12897","0,12789","0,12306","0,11042","0,10393","0,10656","0,10609","0,10743","0,1073","0,09948","0,09122","0,0859","0,0819","0,08737","0,08012","0,07842","0,08356","0,093","0,08228","0,07723","0,06862","0,06958","0,07633","0,06463","0,06108","0,05933","0,06359","0,05334","0,05386"
300,-2,"3,48432","0,70671","1,05566","0,59299","0,09643","0,28878","0,05376","0,09234","0,13512","0,08191","0,06794","0,1599","0,11916","0,14674","0,13176","0,1801","0,17888","0,33781","0,86448","1,95319","2,63222","2,18765","1,11563","0,45362","0,2075","0,14235","0,12817","0,12658","0,10334","0,109","0,13907","0,12408","0,15154","0,1473","0,18471","0,17755","0,16762","0,14359","0,15748","0,13912","0,16408","0,16923","0,17915","0,2039","0,1872","0,2012","0,21405","0,23609","0,24019","0,24136","0,24379","0,24006","0,27897","0,24951","0,2671","0,26738","0,24999","0,27819","0,28083","0,26371","0,27834","0,26106","0,27525","0,30373","0,29692","0,30671","0,31201","0,31445","0,31114","0,31472","0,31727","0,31574","0,30521","0,30802","0,29856","0,30703","0,3084","0,29263","0,26864","0,27478","0,25871","0,2485","0,23871","0,2052","0,19709","0,19055","0,20738","0,19593","0,18622","0,17977","0,17056","0,17118","0,16032","0,15274","0,15371","0,13947","0,14131","0,15316","0,13828","0,14129","0,13295","0,13403","0,14499","0,17313","0,12732","0,12063","0,12897","0,12789","0,12306","0,11042","0,10393","0,10656","0,10609","0,10743","0,1073","0,09948","0,09122","0,0859","0,0819","0,08737","0,08012","0,07842","0,08356","0,093","0,08228","0,07723","0,06862","0,06958","0,07633","0,06463","0,06108","0,05933","0,06359","0,05334","0,05386"
301,"5,40541","3,81944","1,23457","0,38351","0,1077","0,2574","0,26815","0,13434","0,20329","0,09456","0,1486","0,20802","0,17283","0,17656","0,14223","0,12947","0,1821","0,16921","0,27867","0,62045","1,60759","2,56795","2,5203","1,56057","0,69734","0,24158","0,16606","0,13399","0,13157","0,10992","0,10585","0,12234","0,12408","0,15154","0,1473","0,18471","0,17755","0,16762","0,14359","0,15748","0,13912","0,16408","0,16923","0,17915","0,2039","0,1872","0,2012","0,21405","0,23609","0,24019","0,24136","0,24379","0,24006","0,27897","0,24951","0,2671","0,26738","0,24999","0,27819","0,28083","0,26371","0,27834","0,26106","0,27525","0,30373","0,29692","0,30671","0,31201","0,31445","0,31114","0,31472","0,31727","0,31574","0,30521","0,30802","0,29856","0,30703","0,3084","0,29263","0,26864","0,27478","0,25871","0,2485","0,23871","0,2052","0,19709","0,19055","0,20738","0,19593","0,18622","0,17977","0,17056","0,17118","0,16032","0,15274","0,15371","0,13947","0,14131","0,15316","0,13828","0,14129","0,13295","0,13403","0,14499","0,17313","0,12732","0,12063","0,12897","0,12789","0,12306","0,11042","0,10393","0,10656","0,10609","0,10743","0,1073","0,09948","0,09122","0,0859","0,0819","0,08737","0,08012","0,07842","0,08356","0,093","0,08228","0,07723","0,06862","0,06958","0,07633","0,06463","0,06108","0,05933","0,06359","0,05334","0,05386"
302,"2,7027","3,83275","1,9469","0,85878","0,21529","0,06435","-0,02059","0,13477","0,08302","0,06736","0,25613","0,17953","0,18943","0,17916","0,15592","0,15759","0,1764","0,16618","0,226","0,45126","1,1334","2,21985","2,79153","2,17273","1,06041","0,40491","0,18717","0,1599","0,14381","0,12053","0,10968","0,10922","0,12408","0,15154","0,1473","0,18471","0,17755","0,16762","0,14359","0,15748","0,13912","0,16408","0,16923","0,17915","0,2039","0,1872","0,2012","0,21405","0,23609","0,24019","0,24136","0,24379","0,24006","0,27897","0,24951","0,2671","0,26738","0,24999","0,27819","0,28083","0,26371","0,27834","0,26106","0,27525","0,30373","0,29692","0,30671","0,31201","0,31445","0,31114","0,31472","0,31727","0,31574","0,30521","0,30802","0,29856","0,30703","0,3084","0,29263","0,26864","0,27478","0,25871","0,2485","0,23871","0,2052","0,19709","0,19055","0,20738","0,19593","0,18622","0,17977","0,17056","0,17118","0,16032","0,15274","0,15371","0,13947","0,14131","0,15316","0,13828","0,14129","0,13295","0,13403","0,14499","0,17313","0,12732","0,12063","0,12897","0,12789","0,12306","0,11042","0,10393","0,10656","0,10609","0,10743","0,1073","0,09948","0,09122","0,0859","0,0819","0,08737","0,08012","0,07842","0,08356","0,093","0,08228","0,07723","0,06862","0,06958","0,07633","0,06463","0,06108","0,05933","0,06359","0,05334","0,05386"
303,"6,75676","4,18118","1,95382","-0,09533","0,32293","0,29051","-0,06189","0,18878","0,14717","0,20168","0,14353","0,16338","0,16305","0,16265","0,17883","0,16175","0,18503","0,21376","0,22927","0,32978","0,89083","1,91236","2,7808","2,43534","1,55084","0,57926","0,25551","0,1733","0,13093","0,13385","0,13012","0,10272","0,11416","0,15154","0,1473","0,18471","0,17755","0,16762","0,14359","0,15748","0,13912","0,16408","0,16923","0,17915","0,2039","0,1872","0,2012","0,21405","0,23609","0,24019","0,24136","0,24379","0,24006","0,27897","0,24951","0,2671","0,26738","0,24999","0,27819","0,28083","0,26371","0,27834","0,26106","0,27525","0,30373","0,29692","0,30671","0,31201","0,31445","0,31114","0,31472","0,31727","0,31574","0,30521","0,30802","0,29856","0,30703","0,3084","0,29263","0,26864","0,27478","0,25871","0,2485","0,23871","0,2052","0,19709","0,19055","0,20738","0,19593","0,18622","0,17977","0,17056","0,17118","0,16032","0,15274","0,15371","0,13947","0,14131","0,15316","0,13828","0,14129","0,13295","0,13403","0,14499","0,17313","0,12732","0,12063","0,12897","0,12789","0,12306","0,11042","0,10393","0,10656","0,10609","0,10743","0,1073","0,09948","0,09122","0,0859","0,0819","0,08737","0,08012","0,07842","0,08356","0,093","0,08228","0,07723","0,06862","0,06958","0,07633","0,06463","0,06108","0,05933","0,06359","0,05334","0,05386"
304,"2,02703","2,45614","1,9469","0,38241","0,53763","-0,12903","0,26727","0,22849","0,25811","0,17508","0,19491","0,18759","0,16269","0,20309","0,1559","0,24132","0,20849","0,17117","0,23442","0,26974","0,5618","1,36884","2,53953","2,81747","2,14465","0,96102","0,36668","0,1893","0,156","0,14867","0,14042","0,09871","0,09713","0,15154","0,1473","0,18471","0,17755","0,16762","0,14359","0,15748","0,13912","0,16408","0,16923","0,17915","0,2039","0,1872","0,2012","0,21405","0,23609","0,24019","0,24136","0,24379","0,24006","0,27897","0,24951","0,2671","0,26738","0,24999","0,27819","0,28083","0,26371","0,27834","0,26106","0,27525","0,30373","0,29692","0,30671","0,31201","0,31445","0,31114","0,31472","0,31727","0,31574","0,30521","0,30802","0,29856","0,30703","0,3084","0,29263","0,26864","0,27478","0,25871","0,2485","0,23871","0,2052","0,19709","0,19055","0,20738","0,19593","0,18622","0,17977","0,17056","0,17118","0,16032","0,15274","0,15371","0,13947","0,14131","0,15316","0,13828","0,14129","0,13295","0,13403","0,14499","0,17313","0,12732","0,12063","0,12897","0,12789","0,12306","0,11042","0,10393","0,10656","0,10609","0,10743","0,1073","0,09948","0,09122","0,0859","0,0819","0,08737","0,08012","0,07842","0,08356","0,093","0,08228","0,07723","0,06862","0,06958","0,07633","0,06463","0,06108","0,05933","0,06359","0,05334","0,05386"
305,"-2,7027","-1,40351","0,35273","0,95694","0,48387","0,09649","0,30782","0,24242","0,12932","0,23641","0,16385","0,20778","0,16962","0,16239","0,17417","0,19717","0,18349","0,22395","0,18297","0,26501","0,46169","0,99849","2,17115","2,95414","2,58615","1,33913","0,54496","0,23758","0,16659","0,1531","0,13305","0,10929","0,1119","0,13451","0,1473","0,18471","0,17755","0,16762","0,14359","0,15748","0,13912","0,16408","0,16923","0,17915","0,2039","0,1872","0,2012","0,21405","0,23609","0,24019","0,24136","0,24379","0,24006","0,27897","0,24951","0,2671","0,26738","0,24999","0,27819","0,28083","0,26371","0,27834","0,26106","0,27525","0,30373","0,29692","0,30671","0,31201","0,31445","0,31114","0,31472","0,31727","0,31574","0,30521","0,30802","0,29856","0,30703","0,3084","0,29263","0,26864","0,27478","0,25871","0,2485","0,23871","0,2052","0,19709","0,19055","0,20738","0,19593","0,18622","0,17977","0,17056","0,17118","0,16032","0,15274","0,15371","0,13947","0,14131","0,15316","0,13828","0,14129","0,13295","0,13403","0,14499","0,17313","0,12732","0,12063","0,12897","0,12789","0,12306","0,11042","0,10393","0,10656","0,10609","0,10743","0,1073","0,09948","0,09122","0,0859","0,0819","0,08737","0,08012","0,07842","0,08356","0,093","0,08228","0,07723","0,06862","0,06958","0,07633","0,06463","0,06108","0,05933","0,06359","0,05334","0,05386"
306,"6,75676","1,04895","-0,53191","0,09542","0,43173","0,83763","0,02054","0,32254","0,15706","0,16218","0,20538","0,2001","0,17297","0,15969","0,21782","0,18137","0,23507","0,21842","0,18003","0,23842","0,34709","0,70938","1,6599","2,7968","2,88274","1,92217","0,8598","0,30884","0,16264","0,15201","0,14546","0,14016","0,11814","0,10918","0,1473","0,18471","0,17755","0,16762","0,14359","0,15748","0,13912","0,16408","0,16923","0,17915","0,2039","0,1872","0,2012","0,21405","0,23609","0,24019","0,24136","0,24379","0,24006","0,27897","0,24951","0,2671","0,26738","0,24999","0,27819","0,28083","0,26371","0,27834","0,26106","0,27525","0,30373","0,29692","0,30671","0,31201","0,31445","0,31114","0,31472","0,31727","0,31574","0,30521","0,30802","0,29856","0,30703","0,3084","0,29263","0,26864","0,27478","0,25871","0,2485","0,23871","0,2052","0,19709","0,19055","0,20738","0,19593","0,18622","0,17977","0,17056","0,17118","0,16032","0,15274","0,15371","0,13947","0,14131","0,15316","0,13828","0,14129","0,13295","0,13403","0,14499","0,17313","0,12732","0,12063","0,12897","0,12789","0,12306","0,11042","0,10393","0,10656","0,10609","0,10743","0,1073","0,09948","0,09122","0,0859","0,0819","0,08737","0,08012","0,07842","0,08356","0,093","0,08228","0,07723","0,06862","0,06958","0,07633","0,06463","0,06108","0,05933","0,06359","0,05334","0,05386"
307,"3,3557","3,48432",0,0,"0,43034","0,09665","0,22569","0,0673","0,19421","0,17541","0,27159","0,20376","0,18219","0,21729","0,21033","0,23114","0,2541","0,22334","0,24474","0,26574","0,33267","0,52517","1,19402","2,44716","2,99451","2,44203","1,28657","0,47282","0,18857","0,16013","0,14724","0,12859","0,11079","0,10317","0,12811","0,18471","0,17755","0,16762","0,14359","0,15748","0,13912","0,16408","0,16923","0,17915","0,2039","0,1872","0,2012","0,21405","0,23609","0,24019","0,24136","0,24379","0,24006","0,27897","0,24951","0,2671","0,26738","0,24999","0,27819","0,28083","0,26371","0,27834","0,26106","0,27525","0,30373","0,29692","0,30671","0,31201","0,31445","0,31114","0,31472","0,31727","0,31574","0,30521","0,30802","0,29856","0,30703","0,3084","0,29263","0,26864","0,27478","0,25871","0,2485","0,23871","0,2052","0,19709","0,19055","0,20738","0,19593","0,18622","0,17977","0,17056","0,17118","0,16032","0,15274","0,15371","0,13947","0,14131","0,15316","0,13828","0,14129","0,13295","0,13403","0,14499","0,17313","0,12732","0,12063","0,12897","0,12789","0,12306","0,11042","0,10393","0,10656","0,10609","0,10743","0,1073","0,09948","0,09122","0,0859","0,0819","0,08737","0,08012","0,07842","0,08356","0,093","0,08228","0,07723","0,06862","0,06958","0,07633","0,06463","0,06108","0,05933","0,06359","0,05334","0,05386"
308,"5,36913",0,"0,53191","0,38132","-0,05376","-0,12862","0,1232","0,39057","0,2778","0,26967","0,15882","0,22726","0,2315","0,22237","0,25174","0,26493","0,25204","0,22634","0,2517","0,25736","0,27276","0,37635","0,83832","1,99632","3,00951","2,91004","1,74369","0,73315","0,28858","0,16795","0,1384","0,1476","0,11939","0,10736","0,10644","0,18471","0,17755","0,16762","0,14359","0,15748","0,13912","0,16408","0,16923","0,17915","0,2039","0,1872","0,2012","0,21405","0,23609","0,24019","0,24136","0,24379","0,24006","0,27897","0,24951","0,2671","0,26738","0,24999","0,27819","0,28083","0,26371","0,27834","0,26106","0,27525","0,30373","0,29692","0,30671","0,31201","0,31445","0,31114","0,31472","0,31727","0,31574","0,30521","0,30802","0,29856","0,30703","0,3084","0,29263","0,26864","0,27478","0,25871","0,2485","0,23871","0,2052","0,19709","0,19055","0,20738","0,19593","0,18622","0,17977","0,17056","0,17118","0,16032","0,15274","0,15371","0,13947","0,14131","0,15316","0,13828","0,14129","0,13295","0,13403","0,14499","0,17313","0,12732","0,12063","0,12897","0,12789","0,12306","0,11042","0,10393","0,10656","0,10609","0,10743","0,1073","0,09948","0,09122","0,0859","0,0819","0,08737","0,08012","0,07842","0,08356","0,093","0,08228","0,07723","0,06862","0,06958","0,07633","0,06463","0,06108","0,05933","0,06359","0,05334","0,05386"
309,"3,37838","0,34722","1,06007","0,19029","0,10782","0,38622","0,28807","0,22853","0,20305","0,28342","0,24142","0,23149","0,2511","0,23581","0,19047","0,26969","0,19747","0,29042","0,28662","0,30976","0,29069","0,36671","0,66102","1,45987","2,68254","3,1565","2,35237","1,19605","0,42234","0,19635","0,14721","0,13163","0,11315","0,10722","0,103","0,13597","0,17755","0,16762","0,14359","0,15748","0,13912","0,16408","0,16923","0,17915","0,2039","0,1872","0,2012","0,21405","0,23609","0,24019","0,24136","0,24379","0,24006","0,27897","0,24951","0,2671","0,26738","0,24999","0,27819","0,28083","0,26371","0,27834","0,26106","0,27525","0,30373","0,29692","0,30671","0,31201","0,31445","0,31114","0,31472","0,31727","0,31574","0,30521","0,30802","0,29856","0,30703","0,3084","0,29263","0,26864","0,27478","0,25871","0,2485","0,23871","0,2052","0,19709","0,19055","0,20738","0,19593","0,18622","0,17977","0,17056","0,17118","0,16032","0,15274","0,15371","0,13947","0,14131","0,15316","0,13828","0,14129","0,13295","0,13403","0,14499","0,17313","0,12732","0,12063","0,12897","0,12789","0,12306","0,11042","0,10393","0,10656","0,10609","0,10743","0,1073","0,09948","0,09122","0,0859","0,0819","0,08737","0,08012","0,07842","0,08356","0,093","0,08228","0,07723","0,06862","0,06958","0,07633","0,06463","0,06108","0,05933","0,06359","0,05334","0,05386"
310,"7,38255","3,13589","-0,88496","0,09506","0,6462","0,16108","0,267","0,22874","0,21241","0,18193","0,19469","0,27212","0,21525","0,27051","0,24815","0,20765","0,21535","0,28611","0,25986","0,29452","0,32256","0,34404","0,47489","1,08687","2,23368","3,151","2,91506","1,61037","0,63391","0,25741","0,1815","0,13456","0,13015","0,11123","0,10691","0,10335","0,17755","0,16762","0,14359","0,15748","0,13912","0,16408","0,16923","0,17915","0,2039","0,1872","0,2012","0,21405","0,23609","0,24019","0,24136","0,24379","0,24006","0,27897","0,24951","0,2671","0,26738","0,24999","0,27819","0,28083","0,26371","0,27834","0,26106","0,27525","0,30373","0,29692","0,30671","0,31201","0,31445","0,31114","0,31472","0,31727","0,31574","0,30521","0,30802","0,29856","0,30703","0,3084","0,29263","0,26864","0,27478","0,25871","0,2485","0,23871","0,2052","0,19709","0,19055","0,20738","0,19593","0,18622","0,17977","0,17056","0,17118","0,16032","0,15274","0,15371","0,13947","0,14131","0,15316","0,13828","0,14129","0,13295","0,13403","0,14499","0,17313","0,12732","0,12063","0,12897","0,12789","0,12306","0,11042","0,10393","0,10656","0,10609","0,10743","0,1073","0,09948","0,09122","0,0859","0,0819","0,08737","0,08012","0,07842","0,08356","0,093","0,08228","0,07723","0,06862","0,06958","0,07633","0,06463","0,06108","0,05933","0,06359","0,05334","0,05386"
311,"-1,35135","3,125","1,41343","0,66477","0,21587","0,35358","0,47131","0,24246","0,26829","0,28302","0,24596","0,17175","0,17579","0,21933","0,32546","0,3009","0,28281","0,26396","0,28772","0,29065","0,3436","0,32575","0,38952","0,78889","1,76193","2,96096","3,20116","2,22042","1,01792","0,31418","0,18951","0,161","0,13757","0,13012","0,10608","0,11268","0,12978","0,16762","0,14359","0,15748","0,13912","0,16408","0,16923","0,17915","0,2039","0,1872","0,2012","0,21405","0,23609","0,24019","0,24136","0,24379","0,24006","0,27897","0,24951","0,2671","0,26738","0,24999","0,27819","0,28083","0,26371","0,27834","0,26106","0,27525","0,30373","0,29692","0,30671","0,31201","0,31445","0,31114","0,31472","0,31727","0,31574","0,30521","0,30802","0,29856","0,30703","0,3084","0,29263","0,26864","0,27478","0,25871","0,2485","0,23871","0,2052","0,19709","0,19055","0,20738","0,19593","0,18622","0,17977","0,17056","0,17118","0,16032","0,15274","0,15371","0,13947","0,14131","0,15316","0,13828","0,14129","0,13295","0,13403","0,14499","0,17313","0,12732","0,12063","0,12897","0,12789","0,12306","0,11042","0,10393","0,10656","0,10609","0,10743","0,1073","0,09948","0,09122","0,0859","0,0819","0,08737","0,08012","0,07842","0,08356","0,093","0,08228","0,07723","0,06862","0,06958","0,07633","0,06463","0,06108","0,05933","0,06359","0,05334","0,05386"
312,"8,78378","1,74216","0,70671","0,38023","0,10787","0,12903","0,22638","0,40301","0,24961","0,22959","0,22008","0,23528","0,26077","0,26333","0,26391","0,25304","0,29591","0,30575","0,30388","0,36026","0,33415","0,38493","0,36488","0,56671","1,27241","2,53","3,40321","2,74915","1,37781","0,52344","0,20625","0,1587","0,15344","0,10948","0,12161","0,09853","0,10244","0,16762","0,14359","0,15748","0,13912","0,16408","0,16923","0,17915","0,2039","0,1872","0,2012","0,21405","0,23609","0,24019","0,24136","0,24379","0,24006","0,27897","0,24951","0,2671","0,26738","0,24999","0,27819","0,28083","0,26371","0,27834","0,26106","0,27525","0,30373","0,29692","0,30671","0,31201","0,31445","0,31114","0,31472","0,31727","0,31574","0,30521","0,30802","0,29856","0,30703","0,3084","0,29263","0,26864","0,27478","0,25871","0,2485","0,23871","0,2052","0,19709","0,19055","0,20738","0,19593","0,18622","0,17977","0,17056","0,17118","0,16032","0,15274","0,15371","0,13947","0,14131","0,15316","0,13828","0,14129","0,13295","0,13403","0,14499","0,17313","0,12732","0,12063","0,12897","0,12789","0,12306","0,11042","0,10393","0,10656","0,10609","0,10743","0,1073","0,09948","0,09122","0,0859","0,0819","0,08737","0,08012","0,07842","0,08356","0,093","0,08228","0,07723","0,06862","0,06958","0,07633","0,06463","0,06108","0,05933","0,06359","0,05334","0,05386"
313,"-3,37838","1,39373","0,53004","0,38132","0,16146","0,54839","0,20593","0,21465","0,28643","0,16862","0,26622","0,31519","0,32882","0,27418","0,23659","0,32269","0,30495","0,36303","0,28523","0,31301","0,37137","0,38689","0,3617","0,46288","0,8819","2,05155","3,14782","3,16559","2,09703","0,8062","0,30779","0,16634","0,14156","0,14004","0,11344","0,11011","0,10363","0,12286","0,14359","0,15748","0,13912","0,16408","0,16923","0,17915","0,2039","0,1872","0,2012","0,21405","0,23609","0,24019","0,24136","0,24379","0,24006","0,27897","0,24951","0,2671","0,26738","0,24999","0,27819","0,28083","0,26371","0,27834","0,26106","0,27525","0,30373","0,29692","0,30671","0,31201","0,31445","0,31114","0,31472","0,31727","0,31574","0,30521","0,30802","0,29856","0,30703","0,3084","0,29263","0,26864","0,27478","0,25871","0,2485","0,23871","0,2052","0,19709","0,19055","0,20738","0,19593","0,18622","0,17977","0,17056","0,17118","0,16032","0,15274","0,15371","0,13947","0,14131","0,15316","0,13828","0,14129","0,13295","0,13403","0,14499","0,17313","0,12732","0,12063","0,12897","0,12789","0,12306","0,11042","0,10393","0,10656","0,10609","0,10743","0,1073","0,09948","0,09122","0,0859","0,0819","0,08737","0,08012","0,07842","0,08356","0,093","0,08228","0,07723","0,06862","0,06958","0,07633","0,06463","0,06108","0,05933","0,06359","0,05334","0,05386"
314,"1,35135","5,22648","2,83186","0,57034","0,37634","-0,03216","0,36931","0,21494","0,17512","0,31722","0,29174","0,3233","0,29028","0,25502","0,31251","0,2968","0,3366","0,36733","0,31294","0,35533","0,36186","0,34959","0,37346","0,42781","0,63979","1,5472","2,78541","3,36962","2,60833","1,26905","0,4427","0,20393","0,16018","0,13726","0,13991","0,11975","0,10462","0,10395","0,14359","0,15748","0,13912","0,16408","0,16923","0,17915","0,2039","0,1872","0,2012","0,21405","0,23609","0,24019","0,24136","0,24379","0,24006","0,27897","0,24951","0,2671","0,26738","0,24999","0,27819","0,28083","0,26371","0,27834","0,26106","0,27525","0,30373","0,29692","0,30671","0,31201","0,31445","0,31114","0,31472","0,31727","0,31574","0,30521","0,30802","0,29856","0,30703","0,3084","0,29263","0,26864","0,27478","0,25871","0,2485","0,23871","0,2052","0,19709","0,19055","0,20738","0,19593","0,18622","0,17977","0,17056","0,17118","0,16032","0,15274","0,15371","0,13947","0,14131","0,15316","0,13828","0,14129","0,13295","0,13403","0,14499","0,17313","0,12732","0,12063","0,12897","0,12789","0,12306","0,11042","0,10393","0,10656","0,10609","0,10743","0,1073","0,09948","0,09122","0,0859","0,0819","0,08737","0,08012","0,07842","0,08356","0,093","0,08228","0,07723","0,06862","0,06958","0,07633","0,06463","0,06108","0,05933","0,06359","0,05334","0,05386"
315,"5,40541","1,74825","1,9469","0,47619","-0,16173","0,16093","0,4321","0,30914","0,23103","0,35159","0,25104","0,25998","0,32917","0,29579","0,31892","0,32697","0,26426","0,3471","0,36544","0,36321","0,36589","0,34596","0,37987","0,39127","0,51491","1,1718","2,38721","3,41025","3,10676","1,82198","0,67542","0,26655","0,16455","0,13934","0,13066","0,11627","0,11103","0,10706","0,10619","0,15748","0,13912","0,16408","0,16923","0,17915","0,2039","0,1872","0,2012","0,21405","0,23609","0,24019","0,24136","0,24379","0,24006","0,27897","0,24951","0,2671","0,26738","0,24999","0,27819","0,28083","0,26371","0,27834","0,26106","0,27525","0,30373","0,29692","0,30671","0,31201","0,31445","0,31114","0,31472","0,31727","0,31574","0,30521","0,30802","0,29856","0,30703","0,3084","0,29263","0,26864","0,27478","0,25871","0,2485","0,23871","0,2052","0,19709","0,19055","0,20738","0,19593","0,18622","0,17977","0,17056","0,17118","0,16032","0,15274","0,15371","0,13947","0,14131","0,15316","0,13828","0,14129","0,13295","0,13403","0,14499","0,17313","0,12732","0,12063","0,12897","0,12789","0,12306","0,11042","0,10393","0,10656","0,10609","0,10743","0,1073","0,09948","0,09122","0,0859","0,0819","0,08737","0,08012","0,07842","0,08356","0,093","0,08228","0,07723","0,06862","0,06958","0,07633","0,06463","0,06108","0,05933","0,06359","0,05334","0,05386"
