Wavelength,230,232,234,236,238,240,242,244,246,248,250,252,254,256,258,260,262,264,266,268,270,272,274,276,278,280,282,284,286,288,290,292,294,296,298,300,302,304,306,308,310,312,314,316,318,320,322,324,326,328,330,332,334,336,338,340,342,344,346,348,350,352,354,356,358,360,362,364,366,368,370,372,374,376,378,380,382,384,386,388,390,392,394,396,398,400,402,404,406,408,410,412,414,416,418,420,422,424,426,428,430,432,434,436,438,440,442,444,446,448,450,452,454,456,458,460,462,464,466,468,470,472,474,476,478,480,482,484,486,488,490,492,494,496,498,500
nm,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /,CPS / MicroAmps /
392,"8,33333","-0,3413","3,71681","3,6019","2,58203","3,125","2,83688","2,57392","2,67494","2,68069","2,92392","2,95588","2,60706","2,76022","2,68831","2,62719","2,53434","2,46259","2,46929","2,46042","2,37975","2,28678","2,36459","2,28232","2,07607","2,17664","2,13132","2,16549","2,09243","2,06545","2,00405","1,98141","1,86297","1,90246","1,91426","1,78479","1,78258","1,71598","1,71108","1,65021","1,62946","1,58624","1,52968","1,53445","1,39629","1,39949","1,38038","1,31323","1,28092","1,24628","1,16558","1,11629","1,06292","1,03579","1,0957","1,44115","2,48128","3,70558","4,1163","3,35824","2,04728","1,03045","0,64015","0,51585","0,46472","0,42784","0,38326","0,3588","0,33539","0,28937","0,26592","0,2113","0,20216","0,18488","0,17961","0,17849","0,18513","0,29083","0,28928","0,26007","0,2702","0,24783","0,25112","0,23031","0,21564","0,19505","0,20018","0,20392","0,18779","0,18309","0,17218","0,16047","0,16404","0,15076","0,15275","0,14749","0,14487","0,13922","0,1409","0,13012","0,13023","0,12044","0,13093","0,12509","0,12594","0,12192","0,12244","0,11768","0,11766","0,12025","0,10837","0,09919","0,09515","0,09965","0,1069","0,10468","0,09532","0,09229","0,08595","0,08312","0,08975","0,08031","0,08152","0,08141","0,08472","0,08377","0,07823","0,07685","0,07427","0,07498","0,06665","0,05428","0,06244","0,06175","0,05406","0,05827"
393,"9,67742","6,82594","4,7619","3,51044","3,18059","3,51213","2,72136","2,52378","2,86798","3,06865","3,03202","2,77933","3,03641","2,83543","2,61149","2,67571","2,54296","2,64219","2,47271","2,40515","2,37975","2,33123","2,32748","2,33107","2,27347","2,20753","2,1735","2,05791","2,13427","2,07412","2,04185","2,02495","1,93483","1,89892","1,87357","1,83174","1,79397","1,74057","1,7095","1,65321","1,63345","1,6192","1,54622","1,5053","1,47833","1,41467","1,39541","1,36093","1,30881","1,21966","1,19508","1,14307","1,08715","1,06382","1,08763","1,25403","2,02099","3,24837","4,12313","3,73873","2,55237","1,28169","0,74011","0,54004","0,50154","0,43826","0,40918","0,37507","0,34315","0,31701","0,27073","0,23792","0,20922","0,19291","0,18001","0,17426","0,18113","0,20328","0,28928","0,26007","0,2702","0,24783","0,25112","0,23031","0,21564","0,19505","0,20018","0,20392","0,18779","0,18309","0,17218","0,16047","0,16404","0,15076","0,15275","0,14749","0,14487","0,13922","0,1409","0,13012","0,13023","0,12044","0,13093","0,12509","0,12594","0,12192","0,12244","0,11768","0,11766","0,12025","0,10837","0,09919","0,09515","0,09965","0,1069","0,10468","0,09532","0,09229","0,08595","0,08312","0,08975","0,08031","0,08152","0,08141","0,08472","0,08377","0,07823","0,07685","0,07427","0,07498","0,06665","0,05428","0,06244","0,06175","0,05406","0,05827"
394,"-4,54545",0,"2,12014","2,09324","3,49087","2,86442","2,73024","2,9334","2,84816","2,96079","3,02796","2,81859","2,90803","2,95396","2,9905","2,86237","2,61251","2,59899","2,56282","2,50033","2,43982","2,3617","2,40221","2,30363","2,21846","2,22226","2,23331","2,15547","2,14688","2,16612","2,02467","2,01933","1,97137","2,02586","1,88277","1,84948","1,80222","1,75269","1,71167","1,70227","1,74076","1,65802","1,58113","1,59403","1,48098","1,456","1,38084","1,35584","1,32588","1,28143","1,20362","1,1832","1,1333","1,05883","1,05735","1,12957","1,67669","2,70893","3,8398","4,01733","3,05064","1,69167","0,93633","0,59503","0,50279","0,46502","0,42543","0,39816","0,35209","0,32095","0,29817","0,2526","0,218","0,19389","0,17442","0,17871","0,17573","0,1886","0,28928","0,26007","0,2702","0,24783","0,25112","0,23031","0,21564","0,19505","0,20018","0,20392","0,18779","0,18309","0,17218","0,16047","0,16404","0,15076","0,15275","0,14749","0,14487","0,13922","0,1409","0,13012","0,13023","0,12044","0,13093","0,12509","0,12594","0,12192","0,12244","0,11768","0,11766","0,12025","0,10837","0,09919","0,09515","0,09965","0,1069","0,10468","0,09532","0,09229","0,08595","0,08312","0,08975","0,08031","0,08152","0,08141","0,08472","0,08377","0,07823","0,07685","0,07427","0,07498","0,06665","0,05428","0,06244","0,06175","0,05406","0,05827"
395,"3,24675","7,14286","3,69718","3,79147","2,90479","2,7663","2,95677","3,00831","3,08545","2,93038","2,85685","2,816","2,97754","2,79886","2,96645","2,8108","2,52479","2,68406","2,54946","2,6079","2,44951","2,47335","2,2915","2,31357","2,21331","2,21423","2,18444","2,23815","2,23094","2,07401","2,09035","2,0275","1,99984","1,93633","1,88929","1,87748","1,86607","1,79887","1,79642","1,73905","1,67469","1,62987","1,59087","1,56216","1,51333","1,43707","1,46964","1,3654","1,35373","1,27326","1,24956","1,1868","1,12836","1,0794","1,0404","1,10251","1,37642","2,1858","3,4977","4,11513","3,48111","2,13321","1,14529","0,67053","0,52548","0,46524","0,44573","0,41678","0,37573","0,32622","0,30161","0,27695","0,23524","0,2061","0,17904","0,16754","0,16848","0,18575","0,19572","0,26007","0,2702","0,24783","0,25112","0,23031","0,21564","0,19505","0,20018","0,20392","0,18779","0,18309","0,17218","0,16047","0,16404","0,15076","0,15275","0,14749","0,14487","0,13922","0,1409","0,13012","0,13023","0,12044","0,13093","0,12509","0,12594","0,12192","0,12244","0,11768","0,11766","0,12025","0,10837","0,09919","0,09515","0,09965","0,1069","0,10468","0,09532","0,09229","0,08595","0,08312","0,08975","0,08031","0,08152","0,08141","0,08472","0,08377","0,07823","0,07685","0,07427","0,07498","0,06665","0,05428","0,06244","0,06175","0,05406","0,05827"
396,"7,74194","5,44218","3,16901","2,93561","2,56959","3,4384","3,3646","2,57664","3,06075","2,92958","3,05896","3,15992","2,97244","2,84079","2,86734","2,85731","2,83789","2,6729","2,72631","2,5862","2,46433","2,46081","2,44551","2,36751","2,24053","2,23622","2,24181","2,21697","2,22314","2,06263","2,1039","2,07194","1,99292","1,95101","1,92722","1,88255","1,78504","1,86354","1,79381","1,77726","1,72966","1,68654","1,6529","1,56778","1,51443","1,47122","1,44491","1,39103","1,32478","1,33799","1,27552","1,20458","1,14571","1,10658","1,06483","1,05982","1,20043","1,77723","2,98438","3,97845","3,83932","2,65059","1,49203","0,81918","0,57175","0,50325","0,44893","0,41264","0,39781","0,34747","0,31537","0,29499","0,2422","0,21625","0,19271","0,17101","0,17118","0,17258","0,17683","0,26007","0,2702","0,24783","0,25112","0,23031","0,21564","0,19505","0,20018","0,20392","0,18779","0,18309","0,17218","0,16047","0,16404","0,15076","0,15275","0,14749","0,14487","0,13922","0,1409","0,13012","0,13023","0,12044","0,13093","0,12509","0,12594","0,12192","0,12244","0,11768","0,11766","0,12025","0,10837","0,09919","0,09515","0,09965","0,1069","0,10468","0,09532","0,09229","0,08595","0,08312","0,08975","0,08031","0,08152","0,08141","0,08472","0,08377","0,07823","0,07685","0,07427","0,07498","0,06665","0,05428","0,06244","0,06175","0,05406","0,05827"
397,"3,24675","6,80272","2,46914","3,88258","3,95722","3,56347","2,82151","2,77851","3,12037","3,22119","2,92733","3,01854","2,79046","2,96739","2,99154","2,85726","2,78703","2,67183","2,60371","2,5212","2,58497","2,40746","2,35802","2,43825","2,23797","2,25498","2,31477","2,29998","2,16768","2,16024","2,07639","2,04085","2,00002","2,00608","1,91386","1,97289","1,89237","1,82937","1,83153","1,78226","1,73152","1,66907","1,60284","1,59534","1,55598","1,54972","1,47426","1,41689","1,38934","1,30628","1,2304","1,2399","1,17725","1,09399","1,06576","1,06812","1,10912","1,46855","2,50041","3,61208","4,02598","3,08266","1,86311","0,99542","0,64152","0,5082","0,48026","0,41967","0,39117","0,35283","0,32895","0,29219","0,25976","0,23078","0,19246","0,17401","0,16047","0,16699","0,17745","0,18433","0,2702","0,24783","0,25112","0,23031","0,21564","0,19505","0,20018","0,20392","0,18779","0,18309","0,17218","0,16047","0,16404","0,15076","0,15275","0,14749","0,14487","0,13922","0,1409","0,13012","0,13023","0,12044","0,13093","0,12509","0,12594","0,12192","0,12244","0,11768","0,11766","0,12025","0,10837","0,09919","0,09515","0,09965","0,1069","0,10468","0,09532","0,09229","0,08595","0,08312","0,08975","0,08031","0,08152","0,08141","0,08472","0,08377","0,07823","0,07685","0,07427","0,07498","0,06665","0,05428","0,06244","0,06175","0,05406","0,05827"
398,"0,64516","-0,67797","4,56942","2,08531","3,48525","3,55895","2,75566","3,09401","2,75289","2,85792","3,36812","3,16021","2,96689","3,07903","2,97398","2,93732","2,82587","2,8544","2,62913","2,60763","2,62201","2,45891","2,46614","2,40412","2,31723","2,2968","2,28286","2,25537","2,1209","2,15292","2,10151","2,06769","2,08901","1,9641","1,98619","1,86955","1,87417","1,86909","1,82638","1,80009","1,75057","1,70061","1,65441","1,62744","1,59013","1,54454","1,48504","1,41633","1,3929","1,32235","1,31067","1,25207","1,17718","1,10747","1,08451","1,04786","1,05055","1,26638","2,04978","3,24143","3,95548","3,49165","2,28682","1,24188","0,72003","0,55311","0,48682","0,45309","0,40795","0,37396","0,3282","0,29926","0,26892","0,23669","0,20339","0,18239","0,16527","0,15922","0,16125","0,16771","0,2702","0,24783","0,25112","0,23031","0,21564","0,19505","0,20018","0,20392","0,18779","0,18309","0,17218","0,16047","0,16404","0,15076","0,15275","0,14749","0,14487","0,13922","0,1409","0,13012","0,13023","0,12044","0,13093","0,12509","0,12594","0,12192","0,12244","0,11768","0,11766","0,12025","0,10837","0,09919","0,09515","0,09965","0,1069","0,10468","0,09532","0,09229","0,08595","0,08312","0,08975","0,08031","0,08152","0,08141","0,08472","0,08377","0,07823","0,07685","0,07427","0,07498","0,06665","0,05428","0,06244","0,06175","0,05406","0,05827"
399,"1,29032","0,34247","2,2807","3,03605","3,44271","3,78981","2,98142","3,51666","3,04376","3,28983","3,24986","2,9327","3,13361","3,09093","2,94438","2,75625","2,82496","2,77048","2,67796","2,62167","2,52325","2,45729","2,41272","2,49095","2,3565","2,27787","2,25899","2,19218","2,17091","2,20158","2,16389","2,14102","2,08876","2,00336","1,97732","1,94391","1,88805","1,85233","1,86762","1,81823","1,7941","1,73191","1,71043","1,63596","1,56664","1,49492","1,54079","1,4377","1,39055","1,34218","1,319","1,23454","1,1941","1,13716","1,10615","1,0778","1,02441","1,15917","1,63853","2,75101","3,73087","3,76831","2,82494","1,57141","0,85095","0,58514","0,52356","0,46234","0,42874","0,3809","0,35421","0,31859","0,27887","0,25504","0,22421","0,18632","0,17386","0,16993","0,15794","0,16288","0,1849","0,24783","0,25112","0,23031","0,21564","0,19505","0,20018","0,20392","0,18779","0,18309","0,17218","0,16047","0,16404","0,15076","0,15275","0,14749","0,14487","0,13922","0,1409","0,13012","0,13023","0,12044","0,13093","0,12509","0,12594","0,12192","0,12244","0,11768","0,11766","0,12025","0,10837","0,09919","0,09515","0,09965","0,1069","0,10468","0,09532","0,09229","0,08595","0,08312","0,08975","0,08031","0,08152","0,08141","0,08472","0,08377","0,07823","0,07685","0,07427","0,07498","0,06665","0,05428","0,06244","0,06175","0,05406","0,05827"
400,"9,03226","5,78231","2,80702","5,49763","2,14707","2,7707","3,1371","3,32629","2,76463","3,10779","3,01388","2,97726","2,97486","3,36673","3,15938","2,9843","2,91976","2,86312","2,66693","2,62746","2,58619","2,62883","2,59423","2,48001","2,38604","2,3351","2,35468","2,21518","2,20281","2,14486","2,13029","2,08335","2,07907","2,00983","1,99108","1,97001","1,92781","1,88113","1,83923","1,75806","1,74199","1,74731","1,70107","1,64985","1,62589","1,52791","1,49815","1,49837","1,44299","1,38031","1,3298","1,26852","1,21912","1,15628","1,10302","1,10095","1,06197","1,08156","1,3784","2,25951","3,37318","3,84146","3,26591","2,00423","1,06506","0,65653","0,54682","0,5016","0,44652","0,3809","0,34388","0,318","0,30284","0,25614","0,23114","0,20822","0,16933","0,15247","0,16521","0,16407","0,17341","0,24783","0,25112","0,23031","0,21564","0,19505","0,20018","0,20392","0,18779","0,18309","0,17218","0,16047","0,16404","0,15076","0,15275","0,14749","0,14487","0,13922","0,1409","0,13012","0,13023","0,12044","0,13093","0,12509","0,12594","0,12192","0,12244","0,11768","0,11766","0,12025","0,10837","0,09919","0,09515","0,09965","0,1069","0,10468","0,09532","0,09229","0,08595","0,08312","0,08975","0,08031","0,08152","0,08141","0,08472","0,08377","0,07823","0,07685","0,07427","0,07498","0,06665","0,05428","0,06244","0,06175","0,05406","0,05827"
401,"4,51613","6,48464","1,76056","2,82752","4,24503","3,30894","2,73612","3,80814","3,03254","3,0231","3,21082","3,07116","3,12753","3,07469","3,00535","2,97289","2,98594","2,81106","2,85538","2,69343","2,62215","2,58853","2,52906","2,38442","2,37362","2,36283","2,22436","2,288","2,25603","2,19147","2,14244","2,1287","2,11842","1,9811","1,99774","1,95047","1,94546","1,8979","1,80039","1,85253","1,80866","1,76706","1,76936","1,61393","1,59137","1,54853","1,4991","1,4809","1,42891","1,36953","1,35341","1,29677","1,24646","1,1968","1,14494","1,08728","1,05908","1,04402","1,18704","1,806","2,86737","3,79152","3,59333","2,46483","1,35757","0,75476","0,59123","0,48714","0,44774","0,41638","0,36815","0,34809","0,30166","0,28255","0,25321","0,20352","0,18999","0,16277","0,14826","0,16088","0,16475","0,18527","0,25112","0,23031","0,21564","0,19505","0,20018","0,20392","0,18779","0,18309","0,17218","0,16047","0,16404","0,15076","0,15275","0,14749","0,14487","0,13922","0,1409","0,13012","0,13023","0,12044","0,13093","0,12509","0,12594","0,12192","0,12244","0,11768","0,11766","0,12025","0,10837","0,09919","0,09515","0,09965","0,1069","0,10468","0,09532","0,09229","0,08595","0,08312","0,08975","0,08031","0,08152","0,08141","0,08472","0,08377","0,07823","0,07685","0,07427","0,07498","0,06665","0,05428","0,06244","0,06175","0,05406","0,05827"
402,"8,3871","5,80205","3,1746","3,31126","3,91631","3,87917","3,13008","3,32494","3,16227","3,3594","2,98861","3,28702","3,0251","3,01466","3,08995","2,89953","2,92922","2,78297","2,82896","2,62067","2,70023","2,52515","2,52825","2,41416","2,37439","2,30773","2,26975","2,32667","2,278","2,18337","2,13896","2,11417","2,03308","2,01855","1,96913","1,98324","1,91933","1,95518","1,82527","1,84959","1,8269","1,79705","1,74616","1,64488","1,60609","1,5737","1,55947","1,51232","1,46531","1,40563","1,37678","1,30185","1,25958","1,19658","1,14828","1,11167","1,07384","1,04121","1,11007","1,52311","2,44478","3,55805","3,70861","2,88013","1,70525","0,94432","0,62508","0,51164","0,47469","0,41964","0,37698","0,33832","0,31513","0,28968","0,26204","0,21431","0,19743","0,16507","0,15639","0,15812","0,15431","0,16774","0,25112","0,23031","0,21564","0,19505","0,20018","0,20392","0,18779","0,18309","0,17218","0,16047","0,16404","0,15076","0,15275","0,14749","0,14487","0,13922","0,1409","0,13012","0,13023","0,12044","0,13093","0,12509","0,12594","0,12192","0,12244","0,11768","0,11766","0,12025","0,10837","0,09919","0,09515","0,09965","0,1069","0,10468","0,09532","0,09229","0,08595","0,08312","0,08975","0,08031","0,08152","0,08141","0,08472","0,08377","0,07823","0,07685","0,07427","0,07498","0,06665","0,05428","0,06244","0,06175","0,05406","0,05827"
403,"0,64935","2,73038","4,40917","2,26843","3,80697","3,43511","3,11609","3,07366","3,41558","3,2442","2,9985","3,24","3,16766","3,09073","3,08536","2,97349","3,07359","2,89773","2,91123","2,71243","2,7168","2,60851","2,61525","2,50473","2,45046","2,34055","2,35704","2,3969","2,26718","2,23667","2,21925","2,10587","2,08857","2,04232","2,00724","2,02317","1,96114","1,90417","1,8731","1,82841","1,7952","1,77041","1,73093","1,68119","1,62079","1,52275","1,5493","1,52778","1,46553","1,42355","1,41015","1,31488","1,28235","1,22147","1,18603","1,10072","1,05413","1,05087","1,04211","1,30075","2,0642","3,21287","3,75943","3,24981","2,1019","1,15951","0,70184","0,55532","0,48635","0,42394","0,40034","0,36562","0,32038","0,29236","0,25695","0,22204","0,20126","0,17431","0,16006","0,15886","0,15313","0,16532","0,172","0,23031","0,21564","0,19505","0,20018","0,20392","0,18779","0,18309","0,17218","0,16047","0,16404","0,15076","0,15275","0,14749","0,14487","0,13922","0,1409","0,13012","0,13023","0,12044","0,13093","0,12509","0,12594","0,12192","0,12244","0,11768","0,11766","0,12025","0,10837","0,09919","0,09515","0,09965","0,1069","0,10468","0,09532","0,09229","0,08595","0,08312","0,08975","0,08031","0,08152","0,08141","0,08472","0,08377","0,07823","0,07685","0,07427","0,07498","0,06665","0,05428","0,06244","0,06175","0,05406","0,05827"
404,"-3,87097","1,70648","2,81195","4,15486","2,7912","3,21043","3,25998","2,92375","3,11779","3,28661","3,08026","3,25018","3,26006","3,17533","3,09984","3,18054","2,98597","2,96967","2,7744","2,7933","2,73963","2,74697","2,59355","2,54142","2,56199","2,37024","2,40802","2,36912","2,31193","2,25487","2,15214","2,16863","2,10676","2,08405","2,00985","1,98408","1,97917","1,9447","1,94111","1,88255","1,80603","1,79023","1,72536","1,66642","1,65443","1,64017","1,55526","1,57596","1,47195","1,42146","1,39539","1,3524","1,30159","1,23244","1,15645","1,1423","1,08662","1,04347","1,03806","1,17669","1,66525","2,73331","3,60729","3,55127","2,5333","1,44173","0,84251","0,59056","0,50742","0,44262","0,41163","0,37058","0,33638","0,31133","0,29755","0,24201","0,21145","0,1907","0,16365","0,15564","0,14907","0,15489","0,1613","0,23031","0,21564","0,19505","0,20018","0,20392","0,18779","0,18309","0,17218","0,16047","0,16404","0,15076","0,15275","0,14749","0,14487","0,13922","0,1409","0,13012","0,13023","0,12044","0,13093","0,12509","0,12594","0,12192","0,12244","0,11768","0,11766","0,12025","0,10837","0,09919","0,09515","0,09965","0,1069","0,10468","0,09532","0,09229","0,08595","0,08312","0,08975","0,08031","0,08152","0,08141","0,08472","0,08377","0,07823","0,07685","0,07427","0,07498","0,06665","0,05428","0,06244","0,06175","0,05406","0,05827"
405,"3,87097","3,07167","2,9877","3,305","3,87513","3,36936","3,37423","3,04268","3,08118","3,16779","3,01762","3,16532","2,93956","3,19761","3,26786","3,1204","3,04959","2,8933","2,81751","2,89912","2,77061","2,71072","2,53753","2,61988","2,54405","2,40372","2,37036","2,39048","2,30876","2,2736","2,2053","2,21032","2,09702","2,06838","2,05651","2,02076","2,00016","1,91718","1,89987","1,85872","1,77369","1,80642","1,76719","1,69582","1,65192","1,62457","1,57693","1,57315","1,51193","1,49241","1,42501","1,36525","1,29206","1,25765","1,16701","1,15942","1,11324","1,05176","0,99339","1,07042","1,41435","2,31846","3,29108","3,69603","2,96152","1,83894","1,0095","0,64327","0,52938","0,46732","0,41745","0,39124","0,34931","0,31379","0,28677","0,25024","0,21242","0,19485","0,1699","0,15212","0,14332","0,1511","0,15488","0,17393","0,21564","0,19505","0,20018","0,20392","0,18779","0,18309","0,17218","0,16047","0,16404","0,15076","0,15275","0,14749","0,14487","0,13922","0,1409","0,13012","0,13023","0,12044","0,13093","0,12509","0,12594","0,12192","0,12244","0,11768","0,11766","0,12025","0,10837","0,09919","0,09515","0,09965","0,1069","0,10468","0,09532","0,09229","0,08595","0,08312","0,08975","0,08031","0,08152","0,08141","0,08472","0,08377","0,07823","0,07685","0,07427","0,07498","0,06665","0,05428","0,06244","0,06175","0,05406","0,05827"
406,"1,94805","7,14286","4,22535","3,39623","3,81106","3,83883","3,66673","3,2207","3,27612","3,4965","3,33765","3,27366","3,35686","3,12349","3,09222","3,13762","3,13756","2,92413","2,84369","2,91078","2,87391","2,68394","2,69228","2,59035","2,54356","2,41288","2,42714","2,37308","2,2337","2,19198","2,22829","2,18814","2,08715","2,04968","2,02241","1,9853","1,94081","1,98101","1,8713","1,87733","1,839","1,82883","1,73319","1,71914","1,66532","1,6263","1,59797","1,54714","1,55774","1,4263","1,42257","1,3847","1,32074","1,28146","1,2207","1,161","1,12086","1,08405","1,0414","1,03227","1,22997","1,90648","2,89695","3,66555","3,36325","2,24656","1,27618","0,75756","0,54534","0,47354","0,44833","0,41163","0,35286","0,328","0,30023","0,25766","0,22751","0,20949","0,18061","0,15848","0,14576","0,1449","0,14848","0,15856","0,21564","0,19505","0,20018","0,20392","0,18779","0,18309","0,17218","0,16047","0,16404","0,15076","0,15275","0,14749","0,14487","0,13922","0,1409","0,13012","0,13023","0,12044","0,13093","0,12509","0,12594","0,12192","0,12244","0,11768","0,11766","0,12025","0,10837","0,09919","0,09515","0,09965","0,1069","0,10468","0,09532","0,09229","0,08595","0,08312","0,08975","0,08031","0,08152","0,08141","0,08472","0,08377","0,07823","0,07685","0,07427","0,07498","0,06665","0,05428","0,06244","0,06175","0,05406","0,05827"
407,"7,84314","6,12245","5,99647","4,53258","3,00913","2,69841","3,62747","3,11633","3,23718","3,2409","3,44596","3,15488","3,20816","3,25258","3,19824","3,11324","2,9463","2,80788","2,94206","2,74218","2,86339","2,72501","2,6341","2,56501","2,58559","2,41548","2,38206","2,39604","2,34557","2,29761","2,3005","2,18241","2,10121","2,06466","1,98734","2,05641","1,9461","1,92701","1,90523","1,91266","1,82848","1,83311","1,75931","1,71808","1,63776","1,60364","1,56663","1,57936","1,52437","1,54023","1,40178","1,39745","1,34993","1,27624","1,23874","1,15059","1,11084","1,05944","1,04068","1,05767","1,12743","1,5527","2,48195","3,4433","3,52255","2,64197","1,57953","0,87723","0,6079","0,50288","0,45646","0,41489","0,37014","0,33462","0,30697","0,26906","0,25055","0,22051","0,17656","0,15783","0,14747","0,14501","0,14423","0,15408","0,15536","0,19505","0,20018","0,20392","0,18779","0,18309","0,17218","0,16047","0,16404","0,15076","0,15275","0,14749","0,14487","0,13922","0,1409","0,13012","0,13023","0,12044","0,13093","0,12509","0,12594","0,12192","0,12244","0,11768","0,11766","0,12025","0,10837","0,09919","0,09515","0,09965","0,1069","0,10468","0,09532","0,09229","0,08595","0,08312","0,08975","0,08031","0,08152","0,08141","0,08472","0,08377","0,07823","0,07685","0,07427","0,07498","0,06665","0,05428","0,06244","0,06175","0,05406","0,05827"
408,"6,53595","3,05085","4,20315","3,305","4,34783","3,96825","3,23236","3,18026","3,12558","3,1106","3,18606","3,20901","3,22194","3,25724","3,15792","3,20815","3,05066","3,07009","2,89878","2,92888","2,82129","2,77537","2,65782","2,5358","2,55078","2,4309","2,42507","2,41711","2,24067","2,27286","2,25288","2,12857","2,16843","2,04515","2,03991","2,03853","2,03237","1,95311","1,88331","1,93121","1,85297","1,81837","1,81088","1,70052","1,6858","1,64364","1,62063","1,61103","1,54447","1,51102","1,39969","1,38718","1,36694","1,28404","1,25747","1,19795","1,15726","1,11854","1,08126","1,03632","1,0599","1,28563","1,99791","3,10257","3,58042","3,0547","1,9854","1,07841","0,6787","0,51409","0,46775","0,43101","0,37919","0,36318","0,31376","0,27897","0,24028","0,21813","0,19069","0,17633","0,15778","0,1381","0,135","0,14896","0,13997","0,19505","0,20018","0,20392","0,18779","0,18309","0,17218","0,16047","0,16404","0,15076","0,15275","0,14749","0,14487","0,13922","0,1409","0,13012","0,13023","0,12044","0,13093","0,12509","0,12594","0,12192","0,12244","0,11768","0,11766","0,12025","0,10837","0,09919","0,09515","0,09965","0,1069","0,10468","0,09532","0,09229","0,08595","0,08312","0,08975","0,08031","0,08152","0,08141","0,08472","0,08377","0,07823","0,07685","0,07427","0,07498","0,06665","0,05428","0,06244","0,06175","0,05406","0,05827"
